text,label,,,,,
ecobank screens for ebola in sierra leone as dollars held  via @bloombergnews,0,,,,,
ecobank to raise $500m of equity for its nigerian unit  via @bloombergnews,0,,,,,
imf reaches agreement with kenya on $750 million loan  via @bloombergnews,0,,,,,
ifc’s africa local-currency debt program may see more sales  via @bloombergnews,0,,,,,
"fitch sees low debt aiding angola,,0,,,,
angola inflation quickens to 7.48 percent in october ,-1,,,,,
samsung expects squeeze in african growth ,0,,,,,
tanzania's parliament receives report on graft claims in energy ,0,,,,,
"ghana national oil company,,0,,,,
nigeria to tap half of its $4.11 bln oil savings account - finmin ,0,,,,,
nigeria should assume lower oil price for budget - finmin ,0,,,,,
nigeria's economy grew by 6.23% in q3 2014 ,1,,,,,
malawi economy may be understated by 40%: gondwe  via @bloombergtv,-1,,,,,
ethiopia to extend tullow exploration permit as data studied  via @bloombergnews,0,,,,,
ifc invests $50 million in nigeria’s seven energy debt issuance  via @bloombergnews,1,,,,,
"angola faces budget crunch on falling oil price,,0,,,,
"malawi gdp may be understated by 40%,,-1,,,,
mozambique gas bonanza hinges on state finishing lng laws  via @bloombergnews,0,,,,,
africa’s largest fund manager hires dolamo as resources head  via @bloombergnews,0,,,,,
south africa said to mull exit of vodafone’s african unit  via @bloombergnews,0,,,,,
"tullow,,0,,,,
liberia says economic growth to stall on ebola outbreak  via @bloombergnews,0,,,,,
barrick says zambia royalty threatens mine’s viability  via @bloombergnews,0,,,,,
mobile phones help divine water supplies in angola slums  via @bloombergnews,0,,,,,
liberia cuts growth forecast on ebola as nestle warns of impact  via @bloombergnews,0,,,,,
african markets roiled from slowing world growth to ebola fears  via @bloombergnews,0,,,,,
firstrand unit wesbank to offer nigerian vehicle finance  via @bloombergnews,0,,,,,
kenya seen facing $4 billion factory price tag sells bond  via @bloombergnews,1,,,,,
"uganda seeks to emulate kenya,,0,,,,
tanzania may increase borrowing to fund budget after aid cut  via @bloombergnews,0,,,,,
zimbabwe to raise $300 million to revamp three power plants  via @bloombergnews,0,,,,,
companies in africa are fighting ebola travel ban  via @bloombergnews,0,,,,,
"banco espirito santo angola ‘isolated case,,0,,,,
zambia president sata leaves for checkup before country turns 50  via @bloombergnews,0,,,,,
nigeria free of ebola as who says virus can be contained  via @bloombergnews,0,,,,,
ebola’s economic fallout can’t be quarantined in africa  via @bloombergnews,0,,,,,
rwanda may sell next dollar bond with growth beating region  via @bloombergnews,0,,,,,
south african insurers seen by pwc looking north for expansion  via @bloombergnews,0,,,,,
nestle says ebola in ivory coast would hurt cocoa output  via @bloombergnews,0,,,,,
zambia’s biggest union group plans wage protests next week  via @bloombergnews,0,,,,,
south african september inflation slows to 5.9% below est  via @bloombergnews,1,,,,,
zambia ‘unsustainable’ tax plan seen by chamber as closing mines  via @bloombergnews,0,,,,,
"vodacom,,-1,,,,
south africa allocates 32.6 million rand to combat ebola spread  via @bloombergnews,0,,,,,
south africa mulls infrastructure bonds in debt-market expansion  via @bloombergnews,0,,,,,
south africa’s debt ratios overshoot projections as growth slows  via @bloombergnews,-1,,,,,
"south africa cuts growth forecast to 1.4%,,-1,,,,
rescue of south africa’s eskom awaiting verdict by s&p  via @bloombergnews,0,,,,,
south africa to sacrifice growth to avoid a ‘debt trap’  via @bloombergnews,0,,,,,
"rwanda cancels ebola screening for travelers from u.s.,,0,,,,
"‘fearbola’ spreads as virus disrupts flights,,0,,,,
tanzania may delay development projects as donors withhold aid  via @bloombergnews,0,,,,,
nigeria central bank vows to defend naira after selloff  via @bloombergnews,0,,,,,
african barrick sees potential for big gold deal in 2015  via @bloombergnews,0,,,,,
mtn raises full-year subscriber target as south africa grows  via @bloombergnews,0,,,,,
eskom fund plan seen needing higher south africa power rates  via @bloombergnews,0,,,,,
west africa fliers face 21-day watch obama ‘optimistic’  via @bloombergnews,0,,,,,
"chinese company to build new city,,0,,,,
nigeria’s finance minister pledges fiscal restraint @euromoney ,0,,,,,
kenya in talks with banks to cut mortgage rates to spur housing  via @bloombergnews,0,,,,,
south africa in talks with potential advisers on asset sales  via @bloombergnews,0,,,,,
eu to increase ebola aid to west africa to $1.3 billion  via @bloombergnews,0,,,,,
"illinois joins ny,,0,,,,
ebola in ghana would have `major impact': nestle  via @bloombergtv,0,,,,,
vodafone gets chance to tighten grip on africa  via @bloombergnews,0,,,,,
"tullow,,0,,,,
"imf cuts africa growth forecast amid ebola virus,,0,,,,
ghana sees about $800 million assistance from imf by january  via @bloombergnews,0,,,,,
ghana’s rating cut by s&p amid imf talks  via @bloombergnews,0,,,,,
fitch sees uneasy ghana-imf union as nigeria faces oil drop  via @bloombergnews,0,,,,,
tpg appoints frederick antwi to prospect for new investments in africa  via @wsj,0,,,,,
ebola fears spark china pullback in west africa.  via @wsj,0,,,,,
bonderman’s tpg hires ex-goldman banker to consult on african investment strategy  via @wsj,0,,,,,
global pe firms’ investments in africa more than doubled in first half  via @wsj,0,,,,,
south africa to cut spending as growth slumps  via @wsj,0,,,,,
"zambia celebrates 50th anniversary of independence,,0,,,,
nigeria interbank rates stay flat as cenbank cancels t.bill sale ,0,,,,,
nigeria central bank to regulate bank dividend payments ,0,,,,,
namibia central bank leaves lending rate unchanged at 6 pct ,0,,,,,
frelimo candidate nyusi wins mozambique elections - provisional result ,0,,,,,
s&p decision to downgrade ghana a surprise - finance minister ,0,,,,,
ethiopia's fast-growing capital aims to become greener and cleaner ,0,,,,,
botswana president's party secures election victory ,0,,,,,
"tanzania talks with total,,0,,,,
ghana 91-day bill yield rises to 25.7544% ,1,,,,,
s&p downgrades ghana one notch over high fiscal deficit ,0,,,,,
"tanzania,,1,,,,
@finallymario liverpool........lol.,0,,,,,
#africa is finally on the path to becoming a consumer society -   via @ft,0,,,,,
#ghana banks weather macro storm @euromoney ,0,,,,,
"imf: take the long view on africa ,,,,,,
",0,,,,,
qnb stake in ecobank signals new dawn for african banking @euromoney ,0,,,,,
world bank says #africa eurobond binge may be costly to refinance  via @bloombergnews,0,,,,,
world bank says africa eurobond binge may be costly to refinance  via @bloombergnews,0,,,,,
zambia agricultural market may start trading after 3-year hiatus  via @bloombergnews,0,,,,,
liquid telecoms says to spend $200 mln in africa expansion  via @reuters,1,,,,,
zesco of zambia signs 300 megawatt power agreement with gmr unit  via @bloombergnews,0,,,,,
tanzania receives $565 mln financing to expand port  via @reuters,1,,,,,
uganda's president yoweri museveni dismisses prime minister amama mbabazi  via @wsj,0,,,,,
"zambian minister,,0,,,,
fitch revises outlook on zambia to positive affirms at b'  via @reuters,0,,,,,
the business of #african luxury ,0,,,,,
"demand for luxury goods is highest in south #africa and nigeria,,0,,,,
luxury heavyweights eye africa’s newly affluent -   via @ft,0,,,,,
kenyans’ taste for classy cars evolves -   via @ft #africa,1,,,,,
#africa’s elite develops a taste for the finer things in life -   via @ft,0,,,,,
no place to hide for #africa's pangolins amid #china buying spree  via @reuters,0,,,,,
#uganda to seek $8 billion china loan to fund railway construction  via @reuters,0,,,,,
fitch affirms nigerian state of rivers at 'bb-' outlook stable  via @reuters,0,,,,,
fitch upgrades nigeria's lagos state to 'aa+(nga)' outlook stable  via @reuters,0,,,,,
"kenya stocks at 6-year high,,1,,,,
nigeria cenbank says high liquidity an argument for higher repo rate  via @reuters,-1,,,,,
nigerian oil minister pledges $1.3 bln aid for power companies  via @reuters,0,,,,,
ghana starts talks with imf with public sector reform on agenda  via @reuters,0,,,,,
ghana central bank holds main policy rate steady at 19.0%  via @reuters,0,,,,,
cut in supply of nigeria gas to ghana could hurt economy -ghana central bank governor ,0,,,,,
ghana inflation to ease to roughly 9.5% in 2015 -central bank ,0,,,,,
ghana 91-day bill yield falls to 25.4001%,-1,,,,,
nigerian oil workers call off strike after talks with government ,0,,,,,
"nigeria economy resisting ebola,,0,,,,
"ghana cedi gains in best week since 2000 on bond,,1,,,,
prudential buys kenyan insurer in second africa purchase  via @bloombergnews,1,,,,,
bank of ghana keeps benchmark rate at 19% as cedi stabilizes  via @bloombergnews,1,,,,,
nigerian minister says cocoa crop to more than double  via @bloombergnews,0,,,,,
"africa oil,,0,,,,
africa e-commerce firm jumia expands to new markets ,1,,,,,
kenya seeks 60 bln shilling loan to raise power connections ,0,,,,,
inside china's ethiopian shoe factory via @bloombergtv ,0,,,,,
porsche buys south africa’s kyalami f1 grand prix racetrack  via @bloombergnews,0,,,,,
nigeria banking: spreading their wings @euromoney ,0,,,,,
zimbabwe rail hasn’t received development bank loan  via @bloombergnews,0,,,,,
lafarge combination of african units rivals dangote cement  via @bloombergnews,0,,,,,
cement-maker lafarge consolidates in challenge to dangote @euromoney ,0,,,,,
marcus warns of south african wage-spiral risk amid strikes  via @bloombergnews,0,,,,,
biggest africa refinery has $113 million less gold than in books  via @bloombergnews,-1,,,,,
world bank to support construction of congo’s inga 3 hydro plant  via @bloombergnews,0,,,,,
"kenya's stock exchange prices ipo,,0,,,,
"kenya holds key lending rate to balance inflation,,0,,,,
"east africa powerhouse kenya shaken as attacks,,0,,,,
angola’s china trade links foster booming ivory trade  via @bloombergnews,0,,,,,
actis says exits alexander forbes through listing  via @reuters,0,,,,,
cba of kenya sees ‘smoothen’ mobile-bank boosting clients  via @bloombergnews,0,,,,,
nigeria's uba reports first-half profit down 13 pct  via @reuters,-1,,,,,
south africa to sell foreign debt as emerging markets rally  via @bloombergnews,0,,,,,
"nigeria's stanbic ibtc says h1 profit up 50 pct,,0,,,,
britam sells 6 billion shillings of bonds as demand beats supply  via @bloombergnews,1,,,,,
ivory coast sells post-default eurobond for less than kenya  via @bloombergnews,0,,,,,
africa investment-africa woos domestic savers as a buffer against fickle foreign capital ,0,,,,,
gazprombank’s gpb global signs oil-exploration deal in ethiopia  via @bloombergnews,0,,,,,
#senegal sells dollar bond as emerging-market yields slide  via @bloombergnews,0,,,,,
senegal sells dollar bond as emerging-market yields slide  via @bloombergnews,0,,,,,
tanzania takes control of bank accused of money laundering ,0,,,,,
nairobi stock exchange valued at 1.84 billion shillings for ipo  via @bloombergnews,1,,,,,
"senegal sees bond cash bolstering roads to power,,0,,,,
london seeks new spenders as russians skip $719 champagne  via @bloombergnews,0,,,,,
fitch upgrades rwanda to 'b+' outlook stable ,0,,,,,
africa beats middle east to be no. 2 in top-paid oil jobs  via @bloombergnews,0,,,,,
hedge-fund boutiques show dubai nurturing oasis trading: cities  via @bloombergnews,0,,,,,
nigerian inflation accelerates for fourth month to 8.2% in june  via @bloombergnews,0,,,,,
emerging capital may sell stake in nigeria’s continental re  via @bloombergnews,0,,,,,
airtel targets 18% nigeria growth as regulators appeased  via @bloombergnews,0,,,,,
kenya's britam raises $68 mln via corporate bond ,1,,,,,
"timing ""tough"" for $4.5 bln thai-mozambique coal rail-port project ",1,,,,,
"swiss traders bought $55 billion of african crude,,1,,,,
former nigerian opec secretary-general lukman dies at 75  via @bloombergnews,0,,,,,
world bank lends $50 mln to help build skills in kenyan oil industry ,1,,,,,
nigerian cpi thwarts emefiele rate cut in debut: africa credit  via @bloombergnews,0,,,,,
ethiopia becomes china’s china in global search for cheap labor  via @bloombergnews,0,,,,,
fitch affirms kenya at 'b+' outlook stable ,0,,,,,
angola’s goal to rival nigerian oil output aided by eni  via @bloombergnews,0,,,,,
ivory coast plans to tap international debt markets in 2015 ,0,,,,,
"sabmiller’s sales increase on pricier beer in africa,,1,,,,
goldman sachs names ogunlesi lead director as schiro retires  via @bloombergnews #nigeria,0,,,,,
nigeria says rate cut before 2015 election unlikely via @bloombergtv ,0,,,,,
ghanaians protest against government's handling of economy ,0,,,,,
nigeria’s keystone bank to sell units in three african countries  via @bloombergnews,0,,,,,
ghana june producer inflation at 33.1 pct yr/yr -stats office ,0,,,,,
turn-out low in ghana for protests against economic woes ,0,,,,,
ghana 91-day bill yield rises to 24.9713 percent ,-1,,,,,
"nigeria rate cut unlikely until after elections,,0,,,,
angola delays stock market to 2017 to fix company accounting  via @bloombergnews,0,,,,,
gabon picks seven companies for final oil block talks ,0,,,,,
default forgiven as ivory coast hits eurobond sales trail  via @bloombergnews,0,,,,,
helios towers africa raising $980 million for regional expansion  via @bloombergnews,0,,,,,
kenyan private equity house ascent raises $50 mln ,1,,,,,
alexander forbes considering ghana after pension fund reforms  via @bloombergnews,0,,,,,
inventors struggle to protect patents in africa ,0,,,,,
nampak targets africa deals as consumers turn to packages  via @bloombergnews,0,,,,,
ghana plans to double non-traditional exports to aid cedi  via @bloombergnews,0,,,,,
ghana revises budget gap target to 8.8% of gdp on economy  via @bloombergnews,0,,,,,
"bono-led relief no cure as #ghana,,0,,,,
african fund giant looks to capitalize on growing demand for african bonds  via @frontiermarkets,0,,,,,
africa's new consumers choose quality over quantity as their spending power grows  via @frontiermarkets,0,,,,,
africa calling: giant uk life assurer prudential commits $84 million to african frontier fund  via @frontiermarkets,0,,,,,
mozambique's state energy company teams up with sasol and eni to help develop gas plant  via @frontiermarkets,0,,,,,
new east african commodities exchange promises fairer deal for farmers  via @frontiermarkets,0,,,,,
world bank commits a record $15.3 billion to sub-saharan africa  via @frontiermarkets,1,,,,,
africa's challenges turn into opportunities for local tech startups.  via @frontiermarkets,0,,,,,
tanzania's cotton production grows as contract farming gains in popularity.  via @frontiermarkets,0,,,,,
mozambique: $170m financing deal unlocks project to create cheap electricity from gas  via @frontiermarkets,0,,,,,
danone buys 40% of kenya’s brookside to expand african footprint  via @bloombergnews,1,,,,,
cameroon set to grow aluminum production five-fold with construction of new hydropower plant  via @frontiermarkets,0,,,,,
ivory coast raises $750m from hugely oversubscribed bond issue  via @frontiermarkets,1,,,,,
ivory coast raises $750m from 10-year bond sale. deal was massively oversubscribed.  via @frontiermarkets,1,,,,,
zambia plans five new rail lines in an effort to become a regional business hub.  via @frontiermarkets,0,,,,,
african bitcoin venture may shake up payments and remittances  via @frontiermarkets,0,,,,,
african bitcoin venture could lead to a shakeup of payments and remittances across the continent  via @frontiermarkets,0,,,,,
imf heaps praise on #botswana but warns the country's economic growth is slowing  via @frontiermarkets,0,,,,,
"obama’s africa summit set to see over $900m in deal announcements,,0,,,,
#senegal jumps on debt bandwagon with 10-year dollar bond  via @frontiermarkets,0,,,,,
#senegal extends record pace of african bond issuance with 10-year $500m dollar bond  via @frontiermarkets,0,,,,,
african ipo fund-raising surpasses 2013 in first half of 2014  via @frontiermarkets,0,,,,,
#african ipos are on a tear in 2014 - but the sub-saharan region lags behind north africa  via @frontiermarkets,0,,,,,
ghana’s currency slump prompts sharp rise in cocoa smuggling  via @frontiermarkets,0,,,,,
#ghana's currency slump is driving a surge in cocoa bean smuggling to côte d'ivoire  via @frontiermarkets,0,,,,,
niger's president signs bill enabling export export of crude oil through chad-cameroon pipeline  via @frontiermarkets,0,,,,,
kenya: world bank approves $50 million loan to help country manage fledgling oil and gas industry ,1,,,,,
"tanzania's natural gas sector is looking promising enough to warrant further investment,,0,,,,
"african ""countries are excited to have our companies present"",,0,,,,
africa: mounting competition for land is exacerbating poverty and pushing some people to militancy ,0,,,,,
strong demand for ivory coast bond -   via @ft,0,,,,,
south africa audit firm sng expanding into 14 african countries  via @bloombergnews,0,,,,,
"fitch: angola could meet besa guarantee,,0,,,,
tullow struggles to please locals at its oil discoveries in kenya -   via @ft,0,,,,,
ecobank sees no liberia dollar respite as un troops exit  via @bloombergnews,0,,,,,
south africa’s central bank raises rates to fight inflation -   via @ft,0,,,,,
ghana’s biggest labor union to hold strike over economy  via @bloombergnews,0,,,,,
anglogold sees profit eroded by costs incurred in mali  via @bloombergnews,0,,,,,
uganda central bank takes over small commercial bank ,0,,,,,
pwc looks to tap rise of africa -   via @ft,0,,,,,
ghana’s biggest cocoa buyer delays french loan on cedi slide  via @bloombergnews,0,,,,,
kenya's safaricom gets committee nod for govt security contract ,0,,,,,
south africa's lonmin says to hit 80 pct of normal output by september ,0,,,,,
nigeria seen by mckinsey in world’s top 20 economies by 2030  via @bloombergnews,0,,,,,
senegal bond sale raises $500m -   via @ft,0,,,,,
zimbabwe slashes 2014 growth forecast to 3.1 pct: letter to imf ,0,,,,,
south africa's cell c to invest in network after restructuring debt ,0,,,,,
algerian state energy company sonatrach replaces ceo - source ,0,,,,,
@melissakaijuka thanks.  :),0,,,,,
de beers south african gem trading stake moves to black partner  via @bloombergnews,0,,,,,
"nampower plans early 2015 bond sale in south africa,,0,,,,
kenyan exchange to sell shares in africa’s second bourse ipo  via @bloombergnews,0,,,,,
"east africa powerhouse kenya shaken as attacks,,0,,,,
holcim rules out making takeover offer for bamburi cement kenya  via @bloombergnews,0,,,,,
oktoberfest comes early for munich beer as world cup lifts sales  via @bloombergnews,0,,,,,
uganda shilling intervention fails to stem slide to 16-month low  via @bloombergnews,0,,,,,
sabmiller's bowman sees growth across africa via @bloombergtv ,0,,,,,
"india's bharti airtel to sell 3,,0,,,,
bollore drives vivendi growth in africa with pay-tv channel  via @bloombergnews,0,,,,,
vivendi's canal plus creates new pay-tv channel in africa  via @reuters,0,,,,,
a handful of big commodity traders are gaining clout  via @wsj,0,,,,,
pakistan’s fauji fertilizer plans africa plant  via @bloombergnews,0,,,,,
nigerian’s changing diet unveils a market of 170 million  via @bloombergnews,0,,,,,
who's hunting yield in bond market's risky regions?  via @reuters,0,,,,,
ghana protesters demand mahama act to revive economic growth  via @bloombergnews,0,,,,,
moody’s sees africa rating downgrades as government debt worsens  via @bloombergnews,0,,,,,
"in africa,,0,,,,
ghana’s biggest fund shuns stocks to boost debt holdings  via @bloombergnews,0,,,,,
"kenya central bank holds main rate,,0,,,,
"ghana cedi at risk of sliding to 4 per dollar ,,0,,,,
nigeria's wema bank secures $70 mln to boost trade and lending  via @reuters,1,,,,,
ghana bourse sees two ipos as bids to stem trading drop  via @bloombergnews,0,,,,,
former barclays ceo bob diamond signs up for twitter  via @wsjmoneybeat,0,,,,,
#ghana central bank seen raising key rate to support currency  via @bloombergnews,0,,,,,
ghana central bank seen raising key rate to support currency  via @bloombergnews,0,,,,,
canal plus to launch pan-african channel in october  via @wsj,0,,,,,
bank of ghana raises key rate to 2004 high to support cedi  via @bloombergnews,0,,,,,
heineken's new brewery in ethiopia highlights the growing importance of the african market  via @frontiermarkets,0,,,,,
africa calling: giant uk life assurer prudential commits $84 million to african frontier fund  via @frontiermarkets,1,,,,,
"frontier market debt sales from zambia,,0,,,,
mozambique's state energy company teams up with sasol and eni to help develop gas plant  via @frontiermarkets,0,,,,,
new east african commodities exchange promises fairer deal for farmers  via @frontiermarkets,0,,,,,
world bank commits a record $15.3 billion to sub-saharan #africa  via @frontiermarkets,1,,,,,
"investors are sweet on nigeria's chocolate suppliers,,0,,,,
world bank commits a record $15.3 billion to sub-saharan africa  via @frontiermarkets,1,,,,,
new issue- helios prices $250 mln 2019 bond  via @reuters,1,,,,,
africa's challenges are tech startups' opportunities  via @wsj,0,,,,,
africa's challenges turn into opportunities for local tech startups  via @wsj,0,,,,,
"nigeria to raise 100 bln naira in 3-,,,0,,,
"lafarge nigeria gets approval to merge south african,,0,,,,
"kenya 182-,,0,,,,
"imf says credit to kenyan manufacturers picking up,,0,,,,
"moody's assigns first-time b1 rating to ivory coast,,0,,,,
"ivory coast increases budget on higher cocoa,,,0,,,
ethiopia approves 15% spending increase in 2014/2015 budget ,0,,,,,
"rt @calestous: @africaninvestor please rt. for those interested in my updates on #agricultural #innovation in #africa,,0,,,,
ghana annual inflation rises to 15.0 pct in june: stats office ,-1,,,,,
bank of ghana raises prime interest rate to 19.0% ,1,,,,,
ghana inflation to return to 2014 target range by q4: cbank gov ,0,,,,,
south africa's naspers to reinvent itself as mobile powerhouse: ceo ,0,,,,,
arm to launch nigeria's first infrastructure fund with $250 mln ,1,,,,,
dodging bullets while investing in africa -   via @ft,0,,,,,
rothschild fund turns focus to africa -   via @ft,0,,,,,
sabmiller to sell out of african hotel and casino group tsogo sun -   via @ft,0,,,,,
"bharti airtel to sell 3,,0,,,,
rt @cnnmoney: nashville is one of the best places to start a small business:  @cnnmoneysmbiz ,0,,,,,
#ghana’s credit rating cut to b2 on rising debt ratio by moody’s  via @bloombergnews,0,,,,,
ex-credit suisse infrastructure bankers said to seek debt fund  via @bloombergnews,0,,,,,
beer lures leading africa fund to mugabe’s sliding stocks  via @bloombergnews,0,,,,,
ghana’s first hedge fund planned by ex-exchange regulator  via @bloombergnews,0,,,,,
rt @madeitinafrica: top businessman hakeem belo-osagie: 'don't neglect your personal life in the pursuit of business success' ,0,,,,,
ghana’s economy expands 6.7 percent in first quarter on oil  via @bloombergnews,0,,,,,
nigeria cash row swiftly nipped in the bud ,0,,,,,
fastjet annual loss widens on costs from african route expansion  via @bloombergnews,0,,,,,
african leaders meet as nigerian bomb highlights islamist threat  via @bloombergnews,0,,,,,
eurobond sales rush heralded by kenya as fed mojo intact  via @bloombergnews,0,,,,,
china financing burundi's switch to digital -regulator ,0,,,,,
ghana fans laments world cup ‘disgrace’ as players banned  via @bloombergnews,0,,,,,
ghana defends $3 million soccer plane as player kisses cash  via @bloombergnews,0,,,,,
ghana drivers queue to fill up ahead of expected fuel price hikes ,0,,,,,
ghana’s credit rating cut to b2 on rising debt ratio by moody’s  via @bloombergnews,0,,,,,
egypt's efg hermes says beltone-sawiris bid 30 pct below fair share price ,0,,,,,
rt @essuman: bring back our $3 million! @sangudelle @dnatv @kaessuman @africaninvestor @nyessuman @eosam,0,,,,,
south african inflation accelerates to highest in almost 5 years  via @bloombergnews,-1,,,,,
bank of china wins first yuan clearing deal in euro area  via @bloombergnews,0,,,,,
foschini sees higher repayments amid south africa rebound  via @bloombergnews,0,,,,,
south africa parliament ejects malema for massacre comments  via @bloombergnews,0,,,,,
burundi takes 15% ownership of kermas nickel project  via @bloombergnews,0,,,,,
efg-hermes is said close to joining goldman on ipo of edita  via @bloombergnews,0,,,,,
naspers profit growth slows on internet investment strategy  via @bloombergnews,0,,,,,
subprime caution fails to dent south african minibus abs  via @bloombergnews,0,,,,,
ramaphosa: zuma in charge of south africa amid ill health  via @bloombergnews,0,,,,,
marsh & mclennan to buy 34% of alex forbes of south africa  via @bloombergnews,0,,,,,
hilton to open first zambia hotel as capital gets a facelift  via @bloombergnews,0,,,,,
zambia central bank raises interest-rate limit after kwacha drop  via @bloombergnews,0,,,,,
"african expectations of china are too high,,0,,,,
first quantum diversifies away from zambia in ‘surprise’ buyout  via @bloombergnews,0,,,,,
fastjet adds third international service with zimbabwe flights  via @bloombergnews,0,,,,,
uganda reserves $8 billion in rail plans for chinese bidders  via @bloombergnews,1,,,,,
kenya ex-premier odinga says road to peace thorny without dialog  via @bloombergnews,0,,,,,
east african court bars road seen blocking wildebeest migration  via @bloombergnews,0,,,,,
congo republic raising $1.5 billion in credit-linked notes  via @bloombergnews,1,,,,,
will cfa become the new mba? -   via @ft,0,,,,,
ashish thakkar: bob diamond’s african partner -   via @ft,0,,,,,
nigeria gives oando approval to complete conoco assets purchase  via @bloombergnews,0,,,,,
"singapore billionaire bets big on energy in africa,,0,,,,
heineken says nigeria potential outweighs risk of civil unrest  via @bloombergnews,0,,,,,
tanzania says economy will expand by a fifth after gdp rebasing  via @bloombergnews,0,,,,,
rocket internet owners said to plan keeping stake in 2014 ipo  via @bloombergnews,0,,,,,
uganda currency plunges as anti-gay law prompts u.s. aid cuts  via @bloombergnews,0,,,,,
ghana football asks police to investigate match-fixing report  via @bloombergnews,0,,,,,
firstrand unit to fund $120 million of ghana’s kpone power plant  via @bloombergnews,0,,,,,
angola to hold tender for 12 new offshore oil blocks in 2015 ,0,,,,,
"ugandan shilling extends losses on c.bank remarks,,-1,,,,
south african stocks fall as lower earnings drag down naspers ,-1,,,,,
south africa's woolworths to buy australian billionaire's country road stake  via @reuters,0,,,,,
oando shares rise again on conocophillips' nigeria deal ,0,,,,,
kenya attacks undermine plans for east african trade hub  via @reuters,0,,,,,
"south africa's alex forbes to list,,0,,,,
south africa steinhoff says to seek listing in frankfurt ,0,,,,,
"expansion weighs on south africa's naspers earnings,,0,,,,
"ghana deny match-rigging report,,0,,,,
world bank pledges $4 bln to kenya over four years ,-1,,,,,
africa’s new consumers choose quality over quantity  via @frontiermarkets,0,,,,,
africa's new consumers choose quality over quantity as their spending power grows  via @frontiermarkets,0,,,,,
heineken’s ethiopia plans highlight importance of african market  via @frontiermarkets,0,,,,,
heineken's new brewery in ethiopia highlights the growing importance of the african market  via @frontiermarkets,0,,,,,
south african platinum mine workers agree to settle the country's longest strike ,0,,,,,
ghana probes two officials over football match-fixing claims -   via @ft,0,,,,,
"@sarkodie adonai tune of the year,,0,,,,
kenya’s debut $2bn bond breaks africa record ,0,,,,,
ex-goldman trader says bonus cut to $8.25 million unfair  via @bloombergnews #wallstreet,0,,,,,
sarkodie ft castro - adonai (official video):  via @youtube,0,,,,,
#kenya market regulator approves diamond trust's cash call  via @reuters,0,,,,,
kenya market regulator approves diamond trust's cash call  via @reuters,0,,,,,
"mercedes suvs disappear as thieves target new jersey,,0,,,,
goldman sees no winners in platinum strike as final deal awaited  via @bloombergnews,0,,,,,
pic’s outgoing ceo masilela to join damina as senior adviser  via @bloombergnews,0,,,,,
rt @reuters: will record investment in africa last? | video  ,0,,,,,
platinum companies to resume talks over south african strike  via @bloombergnews,0,,,,,
gabon's bongo struggles to transform african oil republic  via @reuters,0,,,,,
eskom begins rolling blackouts in south africa amid power crunch  via @bloombergnews,0,,,,,
chinese investment banks on the rise ,0,,,,,
zuma looks to up confidence as s. africa economy buckles  via @bloombergnews,0,,,,,
"paypal expands payment services to nigeria,,0,,,,
#namibia central bank raises interest rate first time since 2007  via @bloombergnews,0,,,,,
fitch revises outlook on 4 south african banks to negative  via @reuters,0,,,,,
namibia central bank raises interest rate first time since 2007  via @bloombergnews,0,,,,,
"for africa and its entrepreneurs,,0,,,,
zuma’s speech disappoints as south african economy falters  via @bloombergnews,0,,,,,
soccer-africa off to a miserable world cup start ,0,,,,,
mali’s bullion output to fall as golden gorilla nears retirement  via @bloombergnews,0,,,,,
fitch rates access bank's tier 2 note issue 'b-'  via @reuters,0,,,,,
south african inflation accelerates to highest in almost 5 years  via @bloombergnews,-1,,,,,
south africa’s current-account gap narrows while inflation soars  via @bloombergnews,0,,,,,
"mcdonald’s may sales buoyed by asia,,0,,,,
namibia central bank increases lending rate by 25 basis points to 5.75 pct ,1,,,,,
imf’s zambia program plans send bond yields to record low  via @bloombergnews,0,,,,,
bob diamond #african venture misses $400m investment target ,0,,,,,
nigeria's bid to cut oil smuggling ,0,,,,,
first quantum zambian unit said to pay $500 million dividend  via @bloombergnews,0,,,,,
#zambia central bank raises interest-rate limit after kwacha drop  via @bloombergnews,0,,,,,
south african president tries to win back the private sector ,0,,,,,
#kenya’s first international bonds rise on first full day of trading  via @frontiermarkets,0,,,,,
#kenya's bonds rise on first day of trading after africa's biggest-ever debt sale.  via @frontiermarkets,0,,,,,
kenya increases size of economy by fifth in statistical revision ,0,,,,,
mozambique leaves key lending rate at 8.25 pct ,0,,,,,
hilton to open first zambia hotel as capital gets a facelift  via @bloombergnews,0,,,,,
"ecuador,,0,,,,
first quantum diversifies away from zambia in ‘surprise’ buyout  via @bloombergnews,0,,,,,
morocco central bank keeps benchmark interest rate unchanged ,0,,,,,
kenya readies debut eurobond after 17-year wait: africa credit  via @bloombergnews,0,,,,,
kenya secures bids for debut eurobond worth $8.8 bln-source  via @reuters,0,,,,,
morocco is finalising a new line of credit demand with the imf-c.bank chief ,0,,,,,
"kenya shilling steady,,1,,,,
barrick gold unit is accused of bribery in africa ,0,,,,,
african barrick gold's cash payments to tanzanian officials spark anonymous bribery accusation ,0,,,,,
centum of kenya sees fivefold asset increase under new strategy  via @bloombergnews,0,,,,,
"kenya 182-day,,0,,,,
east african energy-boom investments take focus in budgets  via @bloombergnews,0,,,,,
zimbabwe reassesses law forcing foreign companies to cede majority ownership  via @frontiermarkets,0,,,,,
