text,label,,,,,
sudanese peace talks suspended for the 10th time  @au_psd ,0,,,,,
kenya readies the welcome mat for pope francis  ,0,,,,,
rt @bbcafrica: google doodle marks anniversary of discovery of ancient 'lucy' skeleton in ethiopia  ,0,,,,,
rt @bbcafrica: a fire has killed 18 people and injured 35 others in a camp for african migrants in algeria  ,0,,,,,
"rt @the_eastafrican: president kenyatta reshuffles cabinet,,0,,,,
terrorism prompts #senegal to boost security budget  ,0,,,,,
sa film named best documentary at emmy awards  @sa_info @southafrican_pr @gotosouthafrica ,0,,,,,
#ebolacrisis ,0,,,,,
sierra leone president on post-ebola 'thank you' tour  ,0,,,,,
#burundicrisis: ,0,,,,,
"self-acclaimed secession leader,,,0,,,
pope visits kenya: ,0,,,,,
obama sanctions four #burundi officials blamed for crisis   @pnkurunziza @bdipresidence ,0,,,,,
africa rising is real: unesco report ,0,,,,,
gay slur lands south african pastor in trouble  ,0,,,,,
poachers kill 79 rhinos in #namibia in 2015  ,0,,,,,
pro-secession radio #biafra director brought to court ,0,,,,,
"rt @the_eastafrican: former rwandan military officer,,,0,,,
"rt @dailymonitor: women living with #hiv forced to give up reproductive rights:,,,,,,
  #healthyliving ",0,,,,,
corruption in kenya: president #uhuru speaks out  @ukenyatta @pscu_digital @anticorruption ,0,,,,,
bashir sa visit saga rages on  @governmentza ,0,,,,,
rt @presidentke: i will personally lead the joint government effort in #fightingcorruptionke,0,,,,,
rt @the_eastafrican: bashir sa visit saga rages on: “too early” to tell if bashir will attend 2nd china-africa summit in jo'burg dec - envo…,0,,,,,
kenyan's wish list of what pope should address  ,0,,,,,
"rt @dailymonitor: besigye: i treated museveni when he had nothing,,0,,,,
rt @presidencyza: president zuma to visit angola ,0,,,,,
most kenyans excited about visit by @pontifex  ,0,,,,,
igbo leaders to meet #buhari on secession agitation  ,0,,,,,
kenya-ethiopia border security beefed up  ,0,,,,,
jonathan to mediate zanzibar poll crisis  ,0,,,,,
rwanda's main opposition party considers quitting politics  ,0,,,,,
amnesty demands release of angolan detainee  ,0,,,,,
south africa tuition fee protests: students arrested in cape town ,0,,,,,
rt @bbcafrica: shots fired in congolese capital brazzaville amid banned opposition rally #bbcafricalive  ,0,,,,,
"rt @the_eastafrican: uganda raises cbr to 17 per cent to stem on currency losses,,0,,,,
communciations cut ahead of congo opposition demo ,0,,,,,
rt @dailynation: terror timeline: attacks in kenya over the last 40 years   #terrorismdecoded #nationnewsplex ,0,,,,,
rt @the_eastafrican: services driving growth in africa — and economists are worried  ,0,,,,,
pistorious released hours before schedule  ,0,,,,,
rt @bbcafrica: addis ababa's modern light railway gives ethiopia a big infrastructure boost  ,0,,,,,
rt @nationfmke: #kenya sweeps amsterdam marathon as bernard kipyego & joyce chepkirui storm to victory. @seancardo #sportslineke ,0,,,,,
tanzania opposition insists cadres will 'guard' votes ,0,,,,,
zambia shuts down to pray for ailing economy ,0,,,,,
kenyan cases at the icc: what president kenyatta must do ,0,,,,,
au security council imposes sanction on #burundi leaders ,0,,,,,
burkina faso ex-president to be tried over sankara's death ,0,,,,,
zambia prepares for national prayer day to save currency ,0,,,,,
second suicide attack kills 15 in nigeria's #maidiguri ,0,,,,,
ethiopia's zone 9 bloggers acquitted of terrorism ,0,,,,,
early results put guinea's president #conde ahead of rivals ,0,,,,,
south african woman in court for selling baby online ,0,,,,,
south africa granted more time to respond to icc bashir order ,0,,,,,
nigeria blasts: dozens dead as maiduguri mosque targeted ,0,,,,,
revealed: uk firm's surveillance kit 'used to crush #uganda opposition'  @kagutamuseveni ,0,,,,,
tanzania protests screening of film on albino attacks ,0,,,,,
benin mourns its ex-president #kerekou ,0,,,,,
obama to deploy 300 us troops to cameroon to crush boko haram ,0,,,,,
burkina faso elections confirmed for november 29 ,0,,,,,
south africa police chief suspended ,0,,,,,
workers anti-corruption march brings jo'burg to a standstill ,0,,,,,
what if south africa left the international criminal court ? ,0,,,,,
guinea opposition criticise observers over poll verdict ,0,,,,,
7 killed as heavy gunfire and explosions rock bujumbura  ,0,,,,,
sankara remains: burkina faso late leader 'riddled with bullets' ,0,,,,,
cameroon to host logistics base of au standby force ,0,,,,,
nigerian authorities say abuja fuel shortage is artificial ,0,,,,,
rt @nepad_agency: great population of youth in africa presents both challenges and opportunities to the continent @nepad_mayaki at #african…,0,,,,,
rt @the_eastafrican: failure to pay soldiers threatens somalia’s war on islamists  ,0,,,,,
president buhari nominates 15 additional ministers ,0,,,,,
guinea-bissau forms new government after stalemate ,0,,,,,
cargo plane crashes near #mogadishu ,0,,,,,
ugandan army confirms it will leave south sudan ,0,,,,,
ugandan army confirms it will leave south sudan  via @sharethis,0,,,,,
politics: another ivorian presidential candidate quits race ,0,,,,,
botswana president on 24-hour visit to angola ,0,,,,,
"tanzania,,,-1,,,
south sudan rebel general 'may take up arms again' ,0,,,,,
somalia al shabaab warn uk troops of welcome 'with bullets'  via @sharethis,0,,,,,
ebola: sierra leone announces semen testing programme ,0,,,,,
burkina faso coup leader gen diendere charged ,0,,,,,
nigeria senate unveils ministerial nominees ,0,,,,,
two girls arrested in abuja bombs crackdown ,0,,,,,
ghana suspends 7 high court judges ,0,,,,,
nigeria confirms arrest of former oil minister in london ,0,,,,,
rt @bbcafrica: is south african opposition democratic alliance serious about tackling racism?  ,0,,,,,
rt @nationfmke: why is africa so much at war using guns they don't make? ~ @mumbikenya. #sotnke @jimmigathu ,0,,,,,
congo calls october 25 referendum to extend presidential term ,0,,,,,
africa at a glance ,0,,,,,
rt @the_eastafrican: no progress in governance across africa: ibrahim survey  ,0,,,,,
rt @the_eastafrican: belgium cuts aid to burundi government as eu sanctions hit  ,0,,,,,
85 dead migrants found washed up in #libya ,0,,,,,
third of africa backsliding in governance index ,0,,,,,
tanzania to close colleges for elections ,0,,,,,
south african apartheid minister seeks redemption in township work ,0,,,,,
at least a dozen killed in fresh burundi protests  ,0,,,,,
countdown: 15 injured in guinea electoral violence ,0,,,,,
"suspicions as #kiir integrates militia,,0,,,,
burundi crisis: nkurunziza aides and coup plotter face eu sanctions ,0,,,,,
"youssou n'dour muses about the presidency,,0,,,,
south african king sentenced to 12 years in prison ,0,,,,,
conflict: burundi's nyamitwe accuses rwanda of training rebels ,0,,,,,
freetown: relocating the poor to make way for the rich ,0,,,,,
tanzania opposition queries new software for vote tallying  ,0,,,,,
buhari finally submits names of cabinet appointees ,0,,,,,
zambia mps get emotional over chinese ‘influx’ ,0,,,,,
"migration: sa and botswana deport 30,,0,,,,
south africans march against corruption ,0,,,,,
african leaders push for slot at un  ,0,,,,,
buhari to appoint himself nigeria oil minister ,0,,,,,
"uhuru,,0,,,,
burkina faso army retakes coup guard barracks in ouagadougou ,0,,,,,
former top kenyan policewoman wants hiring of successor blocked ,0,,,,,
in kenya: ,0,,,,,
rt @reutersafrica: #southafrica 's rand strengthens 1 percent against dollar to 13.9300,1,,,,,
bemba and aide trial opens at icc ,0,,,,,
kenyan girl kills self after sexual abuse by facebook 'lover'  ,0,,,,,
sa to cut off water supply to botswana due to shortage  ,0,,,,,
"obama admits mistakes in libya,,0,,,,
inmates in mass escape from bangui prison ,0,,,,,
sierra leone begins second ebola-free countdown ,0,,,,,
kenyan boy with hiv gets standing ovation at un conference ,0,,,,,
germany jails two rwandans for massacres in drc ,0,,,,,
un peacekeeper killed in sudan ambush ,0,,,,,
women held as sex slaves in south sudan 'rape camps' ,0,,,,,
"rt @the_eastafrican: with a month to go,,0,,,,
huge demos in congo against president's bid to extend rule   ,0,,,,,
au to push for deferral of icc cases through un general assembly ,0,,,,,
"with a month to go,,0,,,,
six dead in attack on dr congo army base  ,0,,,,,
87 moroccans 'killed' in saudi stampede ,0,,,,,
court orders kenya teachers to go back to class ,0,,,,,
future of south sudan should not be pegged on kiir and machar’s ambitions ,0,,,,,
zimbabwe economy: from hyperinflation to deflation ,0,,,,,
addis commuters see light at the end of the train tunnel  ,0,,,,,
malian president names a new government ,0,,,,,
un says arms seized in kenya are legitimate cargo  via @sharethis,0,,,,,
icc brings 60 new charges against lra kony's deputy ,0,,,,,
rwanda on the spot over 'illegal' detentions ,0,,,,,
un chief welcomes return of burkina faso interim regime ,0,,,,,
rt @bbcafrica: anti-coup protesters clean up burkina faso's streets after demonstrations - #bbcafricalive   ,0,,,,,
kenyan lawmaker sued over icc remarks ,0,,,,,
'east african' dies near france tunnel ,0,,,,,
kenya stops expansion of bill gates-backed schools ,0,,,,,
rt @reutersafrica: ex-bissau military chief jailed over plot against president  #guineabissau  ,0,,,,,
rt @dailynation: no 'happy birthday' for warner: us judge rules  ,0,,,,,
sudan rebels rebuff #bashir amnesty ,0,,,,,
egypt's president pardons aljazeera  journalist  ,0,,,,,
interim burkinabe leader 'back in office' ,0,,,,,
empty cairo homes beyond reach of egypt's poor  ,0,,,,,
burkina coup leaders sign deal with army to stand down ,0,,,,,
cecil the lion hunter in fresh wildlife charges ,0,,,,,
rt @the_eastafrican: burkina faso military council 'dissolves’ government  ,0,,,,,
new dawn of the chinese 'takeover' in zambia ,0,,,,,
burkina coup leaders release interim president ,0,,,,,
kutesa cites benefits for east africa as his un presidency ends  ,0,,,,,
court gives julius malema's party a date on nkandla saga ,0,,,,,
un chief to throw out peacekeepers over sex abuse ,0,,,,,
deadly street protests sparked by burkina faso coup ,0,,,,,
ebola: 'infected' sierra leone woman goes missing ,0,,,,,
reports of a military coup in burkina faso capital  ,0,,,,,
burkina faso: guards detain interim president and pm ,0,,,,,
amnesty for boko haram prisoners if #chibok girls are released   #bringbackourgirls,0,,,,,
south sudan sanctions 'blocked by russian and angola' ,0,,,,,
panic as job cuts hit zambia mining sector ,0,,,,,
pretoria court rejects state's #bashir arrest appeal ,0,,,,,
africa today at a glance  via,0,,,,,
rt @dailynation: monari: icc rulings aim to court media attention  ,0,,,,,
museveni arrives in khartoum on historic visit ,0,,,,,
fresh rape allegations rock un peacekeepers in car ,0,,,,,
angolan rights activist gets six years jail term ,0,,,,,
mugabe reads stale speech as house opens ,0,,,,,
breaking: zimbabwe's robert mugabe reads wrong speech to parliament ,0,,,,,
#kiir addresses the nation:  ,0,,,,,
firstwitness testifies in #ntaganda's icc case ,0,,,,,
nigerian writer makes booker prize shortlist ,0,,,,,
rt @dailynation: teachers given six days to end strike or be fired  ,0,,,,,
rt @the_eastafrican: coalition partners warn kabila not to cling to power  ,0,,,,,
hundreds quarantined after ebola resurgence in sierra leone ,0,,,,,
"hollande and buhari: fight against boko haram,,0,,,,
dr congo's main opposition breaks off talks with kabila ,0,,,,,
senegal fixes presidential term vote date ,0,,,,,
breaking: 30 igbo secessionists arrested in south-east nigeria ,0,,,,,
bouteflika replaces algeria's powerful intelligence chief   ,0,,,,,
"egypt government resigns,,0,,,,
east africa feels the pain of volatile currencies ,0,,,,,
ethiopia's barley farmers wake up to smell the beer   ,0,,,,,
south african authorities intensify hunt for police killers ,0,,,,,
burundi army chief narrowly escapes assassination ,0,,,,,
gabon's bongo to visit france to repair ties ,0,,,,,
nigeria's oldest school pupil dies 'aged 94' ,0,,,,,
kenyan ‘doctor’ in rape video arrested  ,0,,,,,
sacked mugabe deputy moves to form splinter party ,0,,,,,
hugh masekela hires 'weave police' ,0,,,,,
cameroon peace troops protest over allowances ,0,,,,,
france ready to prosecute equatorial guinea president's son ,0,,,,,
rwanda court sets date for presidential term suit ,0,,,,,
kenya seeks change in icc rule ,0,,,,,
"with guns blazing,,0,,,,
nigeria to withdraw diplomatic passports from certain cadres ,0,,,,,
former ugandan sports manager convicted of sodomy ,0,,,,,
rt @the_eastafrican: infographic: more than half of 11.2 billion people by 2100 will be in africa  ,-1,,,,,
hissene habre: chad's ex-leader carried into court ,0,,,,,
al shabaab recapture central somalia positions from #amisom ,0,,,,,
'divine prayers' turn into anti-icc rant ,0,,,,,
heavy gunfire and shelling rock bujumbura ,0,,,,,
breaking: overnight gunfire and shelling reported in #burundi capital #bujumbura. are you in the city ? share updates,0,,,,,
durban named first african host of commonwealth games ,0,,,,,
south africa's jacob zuma survives impeachment bid over bashir ,0,,,,,
video: arrival of the kenyan team home from beijing : ,0,,,,,
guinean migrant found hidden behind car engine  ,0,,,,,
somalia attack: al-shabab claims 70 killed in au base attack ,0,,,,,
king mswati picks fresh bride ,0,,,,,
heroic welcome as #kenyan athletes jet back from beijing #homeoflegends ,0,,,,,
al shabaab 'storm au base' in somalia ,0,,,,,
egypt row over #facebook muezzin call ,0,,,,,
rt @joseestayn: kenyans rally against brain tumour with #1milli4jadudi @africareview @africasupporter @reutersafrica @saisafrica @ntvkenya,0,,,,,
west africa joggers carry on sankara's legacy ,0,,,,,
defiant #bashir flies to china despite #icc warrant ,0,,,,,
rt @dailynation: us jails kenyan for funding terrorism   ,0,,,,,
boko haram scare in lagos  ,0,,,,,
annual reed dance: maidens sing and dance during the first day of the annual royal reed dance in #swaziland @afpphoto ,0,,,,,
setback as sierra leone confirms new #ebola case ,0,,,,,
icc trial of congolese 'terminator' warlord to start ,0,,,,,
ethiopian airlines flying high as other carriers sink ,0,,,,,
rt @the_eastafrican: kagame to appoint constitution review body amid calls to remove presidential term limits  ,0,,,,,
kenya tops table after historic world championships ,0,,,,,
seven die in #nigeria air force helicopter crash on saturday,0,,,,,
al jazeera trial: egypt gives journalists three-year sentence ,0,,,,,
"we can't continue to teach children cockroaches,,0,,,,
kiir orders army to end fighting ahead of ceasefire ,0,,,,,
salif keita: i had to fight for the right to be me ,0,,,,,
ghana investigates islamic state recruitment in universities ,0,,,,,
"kenya offers $20,,-1,,,,
#nigerian regulator lists 57 illegal universities  ,0,,,,,
migrant crisis: libya boats sink off #zuwara carrying hundreds ,0,,,,,
#nigeria shuts down churches over noisy #worship  ,0,,,,,
rt @bbcafrica: guinea's exiled ex-junta leader capt camara en route home diverted to ghana #bbcafricalive   ,0,,,,,
"despite peace deal,,0,,,,
africa is slowly becoming more literate if these numbers are anything to go by ,0,,,,,
ugandan bishop publicly supports #museveni's candidature in the 2016 election ,0,,,,,
"china in deal with africa's richest man,,0,,,,
nigeria marks 500 days since boko haram schoolgirl abductions  #bringbackourgirls,0,,,,,
breakthrough as president salva kiir signs peace deal ,0,,,,,
"salva kiir signs juba peace deal,,0,,,,
jehovah wanyonyi: kenyan peasant who posed he was god  ,0,,,,,
court orders #botswana gov't to provide inmates with #arvs ,0,,,,,
rt @the_eastafrican: east african leaders head to s.sudan to witness peace deal  ,0,,,,,
"kenya named africa's most attractive destination for expats,,,,0,,
#djibouti denies #ethiopian troops in somalia don't answer to #amisom ,0,,,,,
"egypt's sisi,,0,,,,
rt @the_eastafrican: salva kiir to sign peace deal on wednesday  ,0,,,,,
"#museveni is like jesus,,0,,,,
south sudan: un to 'act immediately' unless peace deal signed ,0,,,,,
tanzania police ban lowassa’s informal meetings  via @sharethis,0,,,,,
mandela grandson freed on bail after rape charge ,0,,,,,
breaking: nelson mandela grandson freed on bail after rape charge,0,,,,,
top of the medal table at the world championships in beijing ,0,,,,,
"analysis: amilcar cabral,,0,,,,
release of zambian ex-minister convicted of graft  sparks storm ,0,,,,,
guinea bissau parliament adopts resolution to 'depose' new pm  ,0,,,,,
nigeria launches probe into arms purchases under jonathan ,0,,,,,
sierra leone celebrates discharge of last ebola patient ,0,,,,,
"rt @nationfmke: #kenya in clean sweep as defending champion #ezekielkemboi wins fourth world championship gold in 3,,0,,,,
"rt @nationfmke: vivian cheruiyot wins the 10,,0,,,,
rt @ntvkenya: amisom troops take over headquarters of al shabaab #ntvatfour @smritividyarthi ,0,,,,,
breaking media blackout in western sahara ,0,,,,,
steenkamps say pistorius  murdered their daughter in cold blood ,0,,,,,
nkurunziza's controversial inauguration underway in burundi  ,0,,,,,
"developing story: us,,0,,,,
south africa takes over as car crash capital of africa ,0,,,,,
icc trial chamber to review kenya's cooperation in uhuru case ,0,,,,,
rt @intlcrimcourt: live streaming today at 10: #icc appeals judgment on prosecutor appeal re: #kenya cooperation  htt…,0,,,,,
south sudan rivals trade accusations after deal falters ,0,,,,,
south africa minister casts doubt on #pistorius release ,0,,,,,
rt @dailynation: usa warns south sudan president salva kiir over refusal to sign peace deal  ,0,,,,,
"keep off political stalemate,,0,,,,
president bongo 'to give away father's inheritance' ,0,,,,,
revealed: why kiir did not sign the addis peace deal  ,0,,,,,
mandela's grandson arrested over rape allegations ,0,,,,,
some ethiopian troops in somalia not under au mission ,0,,,,,
"egypt,,0,,,,
south sudan leader #salva kiir snubs peace deal ,0,,,,,
rt @nationfmke: south africa prosecutors file appeal calling for @oscarpistorius to be convicted of murder of reeva #steenkamp ,0,,,,,
appointment of guinea bissau's new pm hits deadlock ,0,,,,,
south sudan's salva kiir and riek machar in peace deal deadline ,0,,,,,
"rt @irinnews: new: progress but little punch in #libya peace talks,,,,,,
 ",0,,,,,
egypt's al-sisi imposes strict anti-terrorism laws ,0,,,,,
state back in court over #oscarpistorius ruling ,0,,,,,
breaking: ex-army chief col jean bikomagu shot dead in burundi ,0,,,,,
dozens 'suffocate' in boat off libya ,0,,,,,
split in opposition jeopardises juba peace deal  ,0,,,,,
breaking: 15 die in sudan heat wave attack ,0,,,,,
animal welfare group wants #zuma's #nkandla home investigated ,0,,,,,
"rt @irinnews: the loss of 7% of #sierraleone's nurses &midwives to ebola is ""a terrible shock to an already weak healthcare system"",,,,,,
",0,,,,,
ethiopian stowaway gets to sweden in airliner hold  @mfaethiopia @flyethiopian @andualemsisay ,0,,,,,
nigerians mourn monarch oba okunade sijuwade in ife  @twitternigeria @mbuhari ,0,,,,,
somalia's regions face a rocky path to federalism ,0,,,,,
crocodile farmers waiting to get skin back in the game ,0,,,,,
guinea bissau's president #vaz sacks his government ,0,,,,,
un chief sacks car mission head over peacekeeper sex abuse  ,0,,,,,
car interim government's term extended to year-end ,0,,,,,
south africa to teach mandarin in schools ,0,,,,,
chad president claims boko haram leader is dead ,0,,,,,
"breaking: 52 migrants from a sinking rubber dinghy in the mediterranean,,0,,,,
burundians say #earthquake portends return to civil war ,0,,,,,
marikani widows sue south african police minister  via @sharethis,0,,,,,
zimbabwe short-lived big game hunting ban ends ,0,,,,,
angola eggs: why southern african country plans to destroy 11 million eggs ,0,,,,,
breaking: libya pm resigns live on tv ,0,,,,,
libya pm resigns live on tv hours after peace talks restart ,0,,,,,
"rt @dailynation: only 10 rwandans against paul kagame's third term,,0,,,,
former biya allies in trouble over corruption ,0,,,,,
niger opposition reject 2016 electoral dates ,0,,,,,
nigeria president appoints anti-corruption advisers ,0,,,,,
tanzania  opposition presidential candidate lowassa (left in blue shirt) in dar. photo/mjwahuzi @thecitizentz ,0,,,,,
breaking: rwanda’s gen karenzi karake expected home in 48hrs ,0,,,,,
rt @nationfmke: i cannot invite president omar al bashir and then arrest him _ @kagutamuseveni,0,,,,,
rt @lmushikiwabo: @_africanunion @dlaminizuma :#rwanda very appreciative of #africa's stand on abusive arrest of gen. kk!he's now free! shd…,0,,,,,
why kenya and uganda are racing to connect juba to the sgr ,0,,,,,
rt @the_eastafrican: uganda plans to fly national airline in six months  ,0,,,,,
phone numbers point to 'jihadist link' in mali hotel siege ,0,,,,,
rt @the_eastafrican: kenyan firms struggle to weather south sudan forex crunch  ,0,,,,,
rt @dailynation: warah: these opaque oil deals and ‘friends’ cannot be good for somalia’s people  ,0,,,,,
meeting mali's most dedicated postman ,0,,,,,
africa today at a glance ,0,,,,,
"breaking: mali hotels 'come under attack' in sevare,,,,0,,
diplomacy: un to host new round of libya peace talks  ,0,,,,,
celebrated dr congo photographer #katembo siku dead at 36  ,0,,,,,
"expect more #ebola cases,,0,,,,
"kenyan troops should stay in somalia,,0,,,,
egypt launches suez canal expansion ,0,,,,,
china beats the us in leadership approval ratings in kenya ,0,,,,,
togo vodoo market helps the sick and politicians  ,0,,,,,
four killed in overnight clashes in #burundi  @havmoses @sosmediasbdi,0,,,,,
rt @nationfmke: uganda supreme court declares refunding of bride price upon dissolution of marriage as unconstitutional @ntvuganda ,0,,,,,
nigerian president orders speedy establishment of national  ,0,,,,,
"cameroon begins ‘repatriating 12,,0,,,,
karim wade not keen on presidential pardon ,0,,,,,
"rt @nationfmke: kansiime beats basket mouth,,0,,,,
rt @the_eastafrican: symbol of freedom runs dry as s.sudan brewery eyes closure #sabmiller  ,0,,,,,
"ten killed,,0,,,,
tanzania opposition unites behind lowassa  ,0,,,,,
rt @bd_africa: inflation rises for nairobi’s rich on luxurious imports    ,0,,,,,
tragedy as boats collide in lake victoria ,0,,,,,
kikwete leads ccm attack against lowassa  ,0,,,,,
paul biya still going strong 33 years on ,0,,,,,
south african julius malema's case thrown out  ,0,,,,,
africa today at a glance ,0,,,,,
rt @un_news_centre: un-backed forum delivers roadmap for #somalia’s future  @unsomalia @amisomsomalia ,0,,,,,
prominent burundi rights activist shot ,0,,,,,
buhari launches anticipated anti-graft war ,0,,,,,
turbulent nature of #africanairspace  ,0,,,,,
rt @wwf_roa: news: #africa could soon lose its cultural heritage sites via .@the_eastafrican  ,0,,,,,
obama flies out from addis ababa ,0,,,,,
"president kiir and dr riek machar must agree by august 17,,0,,,,
#burundi presidential vote not credible: un observers ,0,,,,,
"breaking: #libya court sentences #gaddafi's son,,0,,,,
rt @nationfmke: president @barackobama's address to the #au due to start in the next few minutes. ,0,,,,,
the madagascar grand dj 'is back' ,0,,,,,
"rt @bbcafrica: ""i don't bite my tongue,,0,,,,
rt @nationfmke: #uganda set to ban smoking #shisha & selling it by the end of the week  ,0,,,,,
somali president warns #al-shabaab after terror attack ,0,,,,,
rt @jeffmason1: obama sits down with ethiopian pm desalegn at the national palace in addis ababa. ,0,,,,,
rt @masaku_: obama arriving in ethiopia ,0,,,,,
rt @kalebhour: air force one just landed in #addis. #obamainafrica ,0,,,,,
breaking: explosion in mogadishu hotel kills 10,0,,,,,
rt @dailynation: obama : the idea of actively involving women in countering violent extremism is absolutely critical #obamainkenya,0,,,,,
rt @nationfmke: happening now: @potus holding talks with the civil society at @kenyattauni. #obamainkenya @barackobama @paulakahumbu ,0,,,,,
rt @dailynation: .@barackobama urges kenya to empower women and girls  #obamainkenya ,0,,,,,
i'm least paid president but rich' –  #yowerimuseveni @statehouseug  @dailymonitor ,0,,,,,
unlocking the potential of the youth will be the legacy of @barackobama in africa ~ @ukenyatta #obamainkenya ,0,,,,,
"breaking: chemical explosion kills five,,0,,,,
"burundi main opposition leader #agathonrwasa denounces pierre nkurunziza's win,,0,,,,
obama pledges $1 billion to african women  #ges2015 #obamainkenya,1,,,,,
this week in numbers @irinnews ,0,,,,,
rt @dailynation: #obamainkenya @potus #7thaugustmemorialpark  ,0,,,,,
how the us and china compete for influence in africa ,0,,,,,
"quotable quote: kenya is a hotbed of vibrant culture-uhuru kenyatta,,0,,,,
"rt @nationbreaking: president obama says kenya will host one of three women entrepreneurship centres to be funded by us,,0,,,,
rt @nationfmke: huge crowd along moi avenue waiting for @potus to arrive at memorial park. @barackobama #ges2015kenya #obamainkenya ,0,,,,,
ges nairobi @tycoonews m-kopa solar explained to president obama @potus @unep @ges2015kenya #obamainkenya ,0,,,,,
"deserted uhuru highway,,,,,0,
"british airways stops all flights to and from uganda as they are ""no longer commercially viable"". ",0,,,,,
rt @dailynation: list of four items on @barackobama's agenda as he visits kenya  #obamainkenya ,0,,,,,
zambia's troubled presidency  ,0,,,,,
us 'aiding' boko haram with arms ban - buhari ,0,,,,,
"""africa is a place of incredible dynamism,,,0,,,
"egypt,,0,,,,
"what african presidents are paid,,0,,,,
salaries of african presidents and why it matters ,0,,,,,
at least 20 killed in cameroon twin suicide bombing  via,0,,,,,
#nigeria's president  'ready to negotiate' girls release  #bringbackourgirls,0,,,,,
burundi counts votes after controversial presidential polls ,0,,,,,
breaking: #burundi votes amid gunfire and grenade blasts  ,0,,,,,
us opposes third term for president #kagame ,0,,,,,
nigeria's #muhammadubuhari vows to 'save' #nollywood from piracy @ngrpresident ,0,,,,,
tribulations of the #congobasinforest communities  @congobasinfp @unep @foundation_au ,0,,,,,
brazzaville to host continental music fete  ,0,,,,,
"rt @dailynation: the sh55,,0,,,,
european logging firms 'helping fund' car conflict ,0,,,,,
nigeria blocks rebel biafra radio ,0,,,,,
breaking: rwandan mps vote in support of constitutional change to allow #paulkagame  third term in power @paulkagame ,0,,,,,
tanzania's presidential race frontrunner unveiled ,0,,,,,
seven killed in tanzania police station attack ,0,,,,,
"breaking news: nigeria's president 'sacks the heads of the army,,0,,,,
special feature: is the holy spirit living in africa?  ,0,,,,,
"#breaking suicide attack at military checkpoint in nigeria's maiduguri: vigilantes,,0,,,,
somalia submits its dispute with kenya over sea border to international court of justice @somalipm @amb_a_mohammed ,0,,,,,
"one of #zimbabwe's best known writers,,,0,,,
rt @ntvuganda: stop intimidation: kinkinzi bishop warns government over crackdown on dissent. #ntvatone is coming up ,0,,,,,
"could former chemistry teacher dr john magufuli’s,,0,,,,
#somalia ready to submit maritime dispute against kenya at global court,0,,,,,
court to hear #rwanda's third term dispute  @urugwirovillage @paulkagame @kagire @bernanamata ,0,,,,,
two tanzanian ex-ministers jailed over graft ,0,,,,,
boko haram proves a hard nut to crack for buhari  @twitternigeria @mbuhari ,0,,,,,
"meet 2015 caine prize winner,,0,,,,
"breaking: two bomb attacks on the central nigerian city of jos have left at least 44 people dead,,0,,,,
obbo blog will somalis keep the peace in burundi?  @cobbo3 ,0,,,,,
"boko haram militants kill 36 people in zamfara,,0,,,,
when feminism means never having to say you’re exceptional  @mikochenireport   @feministing ,0,,,,,
"us cuts links to burundi forces,,0,,,,
south sudanesepastors accused of spying in khartoum ,0,,,,,
africa today at a glance  ,0,,,,,
wold bank confirms kenya’s lower-middle income status  @bd_africa @dailynation @worldbankafrica ,0,,,,,
un orders probe of alleged 'crimes against humanity' in eritrea ,0,,,,,
nigeria boko haram crisis: militants 'kill 150' ,0,,,,,
#rwanda puts the roar of life back into its national parks  @rwandagov @urugwirovillage ,0,,,,,
"a car has smashed through a roof in durban,,,,,,
incredibly,,0,,,,
video: president uhuru kenyatta wins africa’s president of the year award  ,0,,,,,
advocacy groups disagree on south sudan sanctions ,0,,,,,
rt @nairobi_news: hongera! uhuru wins africa’s president of the year award  ,0,,,,,
africa today at a glimpse  via,0,,,,,
"bombers attack #nigeria's #maiduguri while vice president visits camps,,0,,,,
rt @nairobi_news: president uhuru kenyatta has been voted africa’s president of the year 2014/2015 for his outstanding leadership ,0,,,,,
a smart answer to epileptic seizures  @who @epilepsyruk @epilepsyfdn @epilepsysociety ,0,,,,,
bashir arrest: icc criticises african union ,0,,,,,
african countries where homosexuality is outlawed  ,0,,,,,
more questions as sheikh is gunned down in kampala ,0,,,,,
"record 137,,,0,,,
#update egypt`s sisi pledges tougher laws after prosecutor killing  ,0,,,,,
chad expels scores of foreigners from n’djamena ,0,,,,,
"south sudan conflict: army 'raped and torched girls' ,,0,,,,
kenyan atheists'  group issue ultimatum over their registration. @dailynation @dailymonitor ,0,,,,,
lupita nyong'o: i have been away busy filming and doing stuff that makes kenyans proud @lupita_nyongo @africine ,0,,,,,
unsc extends the #darfur mission's mandate  ,0,,,,,
bright side of #africa’s population bulge  @undpkenya @_africanunion  @unfp @dailynation ,0,,,,,
"liberia announces return of ebola,,0,,,,
"jolie,,,0,,,
africa today at a glance  ,0,,,,,
south africa to deport zimbabweans fortnightly ,0,,,,,
chibok girls 'forced to join nigeria's boko haram' ,0,,,,,
rt @havmoses: a voter casting his vote in #jabe #bujumbura  @the_eastafrican @africareview ,0,,,,,
former ugandan pm's allies arrested ,0,,,,,
eprdf's tight grip on ethiopian politics unlikely to loosen soon ,0,,,,,
breaking: grenade attacks disrupt start of burundi's controversial polls ,0,,,,,
at least 27 killed in tunisia beach resort attack ,0,,,,,
rt @sideastafrica: uun security council extends mandate of @unpeacekeeping operation in #côte d’ivoire  ,0,,,,,
