text,label,,,,,,,
#ktnmorningexpress ",0,,,,,,,
"compesate terror attack victims,,,,,,,,
 ",0,,,,,,,
"dp ruto calls fir unity not politics ,,,,,,,,
#ktnmorningexpress ",0,,,,,,,
are you happy? are you enough? the inspirational conversation by kute blackson is on #motivate now on… ,0,,,,,,,
"mathare's ocs accused of impunity and levying illegal fees ,,,,,,,,
#ktnmorningexpress ",0,,,,,,,
"storm in nasa over psc nominees,,,,,,,,
#ktnmorningexpress ",0,,,,,,,
you are in control of your destiny! listen to this powerful message delivered by kute blackson on… ,0,,,,,,,
"no end to nasa wrangles on posts,,,,,,,,
 ",0,,,,,,,
"nasa's psc nominees ,,,,,,,,
#ktnmorningexpress ",0,,,,,,,
"rt @joash_tush: @ktnlife_style think about the best thing you can do right in this moment that will make you feel as good as you can feel,,0,,,,,,
"rt @crystalokusa: get some inspiration through the advice and guidance of kute,,0,,,,,,
"rt @crystalokusa: you are stuck in life and not sure what direction your life is headed,,0,,,,,,
"rt @crystalokusa: this is a great way to impact our african kids,,0,,,,,,
rt @tsuma_brian: ready to inspire you #ktnlifeandstyle #inspirationmonday #motivate #booksnblogs #beyondthesport #thekitchen ,0,,,,,,,
"landlords begin rebuilding kijiji slum as some families are unsure about their fate ,,,,,,,,
#ktnmorningexpress ",0,,,,,,,
kuppet wants government to withdraw non- local teachers in the north eastern region due to recent attacks… ,0,,,,,,,
"isis militants wage war on syria ,,,,,,,,
#ktnmorningexpress ",0,,,,,,,
"zimbabwe's opposition leader,,,,,,,,
#ktnmorningexpress ",0,,,,,,,
"there's always something delicious to look forward to in #thekitchen on #inspirationmonday ,,,,,,,,
today we head to the st… ",0,,,,,,,
#beyondthesport features a rising  star in the world of women's rugby playing for the northern suburbs.she is julie… ,0,,,,,,,
#booksnblogs features fatuma abdullah author of akiki books!here all about the akiki tales on #inspirationmonday… ,0,,,,,,,
"coast leaders renew plot for new political party after secession talk ,,,,,,,,
 ",0,,,,,,,
"please support us,,,,,,,,
 ",0,,,,,,,
"you are the one is a bold adventure in finding purpose,,0,,,,,,
"man commits suicide for being rejected by lover ,,,,,,,,
 ",0,,,,,,,
"how uhuru has gone for a firm grip on power ,,,,,,,,
 ",0,,,,,,,
"“flex ni 3 in 1... natumia ku browse,,0,,,,,,
"wake up to a great show lined up on #inspirationmonday from 8am on #ktnlifeandstyle ,,,,,,,,
#motivate ,,,,,,,,
#booksnblogs… ",0,,,,,,,
"russia using trolls posing as attractive women to spark war against race,,,,,,,,
 ",0,,,,,,,
"relief for medical schools as doctors call off strike ,,,,,,,,
 ",0,,,,,,,
"special economic zones poised to drive north rift’s industrial growth ,,,,,,,,
 ",0,,,,,,,
"poll petitions turn ugly as witch doctor tells court how he helped mca win seat ,,,,,,,,
 ",0,,,,,,,
"consumers hit hard as fuel prices reach sh110 a litre amid global surge ,,,,,,,,
 ",0,,,,,,,
"burundians forced to sign up to vote in referendum,,,,,,,,
 ",0,,,,,,,
"what next after privatisation of space sector? ,,,,,,,,
 ",0,,,,,,,
mixed reactions over school's move to order student to buy 1000 loaves of bread as punishment… ,0,,,,,,,
"balala: lack of innovation will roll back gains in tourism sector ,,,,,,,,
 ",0,,,,,,,
"hope and anxiety as state plots to seize 77,,,,,,,,
 ",0,,,,,,,
"trouble in paradise: how the allure of luxury houses is fading away ,,,,,,,,
 ",0,,,,,,,
"kenya is on the cusp of building world-beating firms we can’t stop now ,,,,,,,,
 ",0,,,,,,,
"court suspends sh23 million award against kws for hotel’s eviction ,,,,,,,,
 ",0,,,,,,,
rt @ktnnews: my take 2/2: 'equality cuts both ways but so too can oppression'- follow the law regardless of your social status @yvonneokwar…,0,,,,,,,
rt @ktnnews: my take 1/2: 'equality cuts both ways but so too can oppression'- follow the law regardless of your social status @yvonneokwar…,0,,,,,,,
many thanks for watching #checkpoint with @yvonneokwara  on @ktnnews @ktnkenya have a peaceful night ahead… ,0,,,,,,,
watch #checkpoint with @yvonneokwara now on @ktnnews or stream live via  or 👇 ,0,,,,,,,
"rt @gameyetu: happening....,,,,,,,,
worrying scenes ",0,,,,,,,
"#checkpoint tune in to @ktnnews for the full exclusive interview with @yvonneokwara speaking with chief of staff,,0,,,,,,
prof. james ole kiyiapi: the biggest asset that kenya has is a very highly skilled public service. unless one align… ,0,,,,,,,
"james ole kiyiapi: ""21st century development is not the same as 19th century development. there is a much higher ne… ",0,,,,,,,
"james ole kiyiapi: ""the president must think about how best he can distribute the national cake,,0,,,,,,
"james ole kiyiapi: ""huge public investments must be spread across the nation..."" @ktnnews #checkpoint",0,,,,,,,
"james ole kiyiapi: ""any administration must take deliberative steps to heal kenya..."" #checkpoint ",0,,,,,,,
"james ole kiyiapi: ""kenya is divided. it has been divided by politics..."" #checkpoint ",0,,,,,,,
"rt @yvonneokwara: #checkpoint full interview with nzioka waita will air exclusively on @ktnnews from 10.30pm dstv 274,,,,0,,,,
"james ole kiyiapi: ""we can't say that we should continue with what we did in the 60s..."" #checkpoint ",0,,,,,,,
rt @missmwanyigha: #checkpoint on cohesion was insightful. good job @yvonneokwara 👍🏽,0,,,,,,,
"james ole kiyiapi: ""we should make sure we have the right people in the right places..."" @ktnnews #checkpoint ",0,,,,,,,
"james ole kiyiapi: ""there is already one maa cabinet secretary. it would have been nice to have two..."" @ktnnews… ",0,,,,,,,
"james ole kiyiapi: ""do you feel that the administration is your government? do you have a sense of belonging? the c… ",0,,,,,,,
"james ole kiyiapi,,0,,,,,,
"nzioka waita: ""let's not be naive about political parties and administrations. there is nothing contentious about t… ",0,,,,,,,
"nzioka waita: ""there are only 22 cabinet slots. even if you were to divide that cake in whatever way,,0,,,,,,
"nzioka waita: ""underpinning a cabinet is political stability..."" @ktnkenya @ktnnews #checkpoint ",0,,,,,,,
"chief of staff,,0,,,,,,
"chief of staff,,0,,,,,,
"chief of staff,,0,,,,,,
"chief of staff,,0,,,,,,
"nzioka waita: ""if we have people who didn't make it back to cabinet,,0,,,,,,
"chief of staff,,0,,,,,,
"exclusive: now,,,0,,,,,
welcome to the most comprehensive news bulletin across the region- #checkpoint with @yvonneokwara on @ktnnews… ,0,,,,,,,
rt @yvonneokwara: #checkpoint tonight from 9pm @ktnnews ,0,,,,,,,
mystery of sh200b investor and tale of unpaid bills  ,0,,,,,,,
sonko replaces polycarp igathe  ,0,,,,,,,
school orders boy to buy 1000 loaves as punishment  ,0,,,,,,,
"ditch raila and join jubilee,,,,,,,,
 ",0,,,,,,,
"rt @gameyetu: sad😢,,,,,,,,
r.i.p,,,,,,,,
when the rest of the players found out what happened,,,,,,,,
",0,,,,,,,
miguna: nasa ceo is actively working for jubilee  ,0,,,,,,,
"chief of staff,,,0,,,,,
shukran kwa kutazama taarifa tendeti za #ktnleowikendi na @marykilobi kwenye @ktnkenya @ktnnews @ktnleo kuwa na usi… ,0,,,,,,,
#ktnleowikendi @huseinmoha akiwa mtaani mathare ilibainika sio yeye pekee yake anayechunguza matukio haya. sadfa il… ,0,,,,,,,
daraja hili lilitarajiwa kuunganisha wodi tatu na pia kuzima zimwi la uhasama baina ya jamii mbili lakini askari mu… ,0,,,,,,,
"nyumba hii ambayo sasa imesalia gofu ilikuwa ni fedha za hazina ya cdf,,0,,,,,,
uchunguzi wetu ulifungua ukurasa mpya wa tuhuma zinazomwandama bwana mutua ambaye ndiye ocs wa hapa. mutua akidaiwa… ,0,,,,,,,
"#ktnleowikendi @ktnnews ilipojaribu kumpata askari mutua,,0,,,,,,
sasa uwanja huu uliomkabala na afisi za kituo cha polisi umepata amri mpya kupitia mkuu wa kituo cha mathare depot… ,0,,,,,,,
rt @beingcharlie: @ktnkenya @huseinmoha @ktnleo @ktnnews masaibu tu! #hadubini,0,,,,,,,
"kwa miaka na dahari,,0,,,,,,
uwanja wa mathare depot umekuwa hapa kwa miaka na mikaka. lakini wengi wanaoishi nje ya mtaa huu wa mathare hawaele… ,0,,,,,,,
mwanahabari wetu @huseinmoha amelizamia suala hili ambalo mhusika mkuu ni afisa mkuu wa polisi @ktnnews @huseinmoha… ,0,,,,,,,
"wakazi wa eneo hilo wamekuwa wakilalamikia kutozwa kwa utumizi wa kiwanja cha umma,,0,,,,,,
"katika makala yetu maalum ya upekuzi ya #hadubini jumapili ya leo,,0,,,,,,
askari anayetoza ada kwa kiwanja cha kuchezea cha umma na hata kwa wakazi kutumia daraja.... ndio masaibu ya wakazi… ,0,,,,,,,
"viongozi na wazee kutoka jamii wa waluhya leo wameandaa mkutano ili kujadili mustakabali wa kisiasa wa eneo hilo,,0,,,,,,
"chama cha walimu wa shule za upili na vyuo vya elimu,,,0,,,,,
wawakilishi wa walimu wanaitaka tume ya kuwaajiri walimu nchini tsc kuwaondoa walimu wote wasiokuwa wenyeji kutoka… ,0,,,,,,,
wasiwasi wa walimu wasababisha athari ya elimu kaskazini mwa kenya huku kuppet sasa ikitaka walimu wasiokuwa wenyej… ,0,,,,,,,
karibu katika taarifa kamili za #ktnleowikendi na @marykilobi kwenye @ktnkenya @ktnnews @ktnleo au… ,0,,,,,,,
"""genious is one part inspiration & ninety nine percent perspiration""-thomas edison l..we take care of the 1% on… ",0,,,,,,,
"is uhuru's cabinet inclusive?,,,,,,,,
join the conversation tonight as @yvonnokwara talks to the chief of staff,,0,,,,,,
"cs farida karoney embroiled in land dispute,,,,,,,,
 ",0,,,,,,,
"joho,,0,,,,,,
"how 2017 kcse candidates beat matiang'i rules to cheat ,,,,,,,,
 ",0,,,,,,,
"is uhuru's cabinet inclusive?,,,,,,,,
join the conversation tonight (9:00pm) on #checkpointexclusive with @yvonneokwara str… ",0,,,,,,,
"rt @ktnnews: is uhuru's cabinet inclusive?,,,,,,,,
join the conversation tonight as @yvonneokwara talks to the chief of staff,,0,,,,,,
"man city fan thanks sergio aguero for saving him from stewards,,0,,,,,,
"aboud rogo’s widow jailed for 10 years over terror attack ,,,,,,,,
 ",0,,,,,,,
in the kitchen we head to the sting african cuisine hotel & make beef stew fry & rice with chef edwin olunga… ,0,,,,,,,
"porn star offers to save one of italy’s oldest teams,,0,,,,,,
meet one of the ladies making a buzz in the female rugby world julie nyambura of northern suburb! she's on… ,0,,,,,,,
mixed reactions over school's move to order student to buy 1000 loaves of bread as punishment… ,0,,,,,,,
"burundians forced to sign up to vote in referendum,,,,,,,,
 #sundaystandard ",0,,,,,,,
rt @ktnnews: thanks for watching today's edition of #ktnscoreline with r_okenye and today's guest @erik_njiru ,0,,,,,,,
former barcelona star terms real madrid win over psg ‘injustice’ and attacks cristiano ronaldo…… ,0,,,,,,,
"rt @ktnnews: top moment of the week: baby's winter olympics #ktnscoreline,,,,,,,,
@r_okenye @erik_njiru ",0,,,,,,,
rt @ktnnews: at no. 2 real madrid having a 3-1 win against psg #ktnscoreline @r_okenye @erik_njiru @ktnnews ,0,,,,,,,
rt @ktnnews: at no. 3 liverpool beating porto 5-0 #ktnscoreline @r_okenye @erik_njiru @ktnnews ,0,,,,,,,
"universities in fresh strike threat ,,,,,,,,
 #sundaystandard ",0,,,,,,,
"ramaphosa: tough unionist whose struggle has paid off ,,,,,,,,
,,,,,,,,
#sundaystandard",0,,,,,,,
rt @ktnnews: at no. 4 antonio conte being pranked to sign a manchester united jersey written antonio conte #ktnscoreline @r_okenye @ktnnews…,0,,,,,,,
"rt @ktnnews: top 5 moments of the week:,,,,,,,,
at no.5 roger federer being crowned the oldest world number one in tennis #ktnscoreline @r_okenye @…",0,,,,,,,
#booksnblogs features a children's literary writer who has the props to go with her tales!akiki tales to be precise… ,0,,,,,,,
rt @ktnnews: the world rugby series table #ktnscoreline @r_okenye @ktnnews @@erik_njiru ,0,,,,,,,
rt @ktnnews: let's take a look at the kenya cup table where kcb tops with 44 points #ktnscoreline @r_okenye @ktnnews ,0,,,,,,,
rt @ktnnews: the dhow race competition is to take place on 1/04/2018 in kilifi county #ktnscoreline @abullerahmed @r_okenye ,0,,,,,,,
"uk stars say time's up for sexual harassment and abuse ,,,,,,,,
 #sundaystandard ",0,,,,,,,
rt @ktnnews: @abullerahmed takes us through dhow race preparations in kilifi county #ktnscoreline @ktnnews  r_okenye ,0,,,,,,,
"trouble in paradise: how the allure of luxury houses is fading away ,,,,,,,,
 #sundaystandard ",0,,,,,,,
rt @ktnnews: different categories of skating: speed skating and normal skating #ktnscoreline @moseswakhisi @r_okenye @ktnnews ,0,,,,,,,
conte happy to have selection headache ahead of barca clash…  ,0,,,,,,,
"australia's pm in damage control as sex scandal undermines deputy ,,,,,,,,
 #sundaystandard ",0,,,,,,,
rt @ktnnews: here are the fixtures of what to expect in today's games #ktnscoreline @ktnnews @r_okenye ,0,,,,,,,
rt @ktnnews: athletes that were selected to represent kenya at the common wealth games #ktnscoreline @r_okenye ,0,,,,,,,
rt @ktnnews: athletes that were selected to represent kenya at the common wealth games #ktnscoreline @r_okenye ,0,,,,,,,
"rt @ktnnews: sandra felix chebet won the 10,,0,,,,,,
"double tragedy for election petitioners facing millions in court costs ,,,,,,,,
 ",0,,,,,,,
"rt @ktnnews: welcome to today's edition of #ktnscoreline as we take you through the world of sports @r_okenye @ktnnews ,,,,,,,,
stream live via htt…",0,,,,,,,
how do you find your motivation when you've lost it? international inspirational speaker kute blackson is on… ,0,,,,,,,
"russia using trolls posing as attractive women to spark war against race,,,,,,,,
 ",0,,,,,,,
"coast leaders renew plot for new political party after secession talk ,,,,,,,,
,,,,,,,,
#sundaystandard ",0,,,,,,,
"trouble in manchester!,,,,,,,,
,,,,,,,,
newcastle sources leak mourinho’s ugly bust up with pogba and phil jones after newcastle ga… ",0,,,,,,,
"how uhuru has gone for a firm grip on power ,,,,,,,,
 #sundaystandard ",0,,,,,,,
"rt @ktnnews: thanks for watching #weekendatone with @ashleymazuri only on @ktnnews and @ktnkenya ,,,,,,,,
 ",0,,,,,,,
rt @ktnnews: earlier today kuppet had a meeting in regards to the security of teachers in north eastern #weekendatone @ashleymazuri @ktnnew…,0,,,,,,,
"breakthrough research gives hope to infertile women ,,,,,,,,
 #sundaystandard ",0,,,,,,,
rt @ktnnews: the thika security team in conjunction with the lands registry office has flushed out land brokers operating outside the lands…,0,,,,,,,
rt @ktnnews: leaders from the luhya community are currently meeting in kakamega to discuss the community's future ahead of the 2022 electio…,0,,,,,,,
"rt @ktnnews: welcome to #weekendatone as @ashelymazuri takes you through comprehensive news bulletin only on @ktnnews ,,,,,,,,
stream live via ",0,,,,,,,
"lsk seeks to redeem its bite as lawyers head to key elections ,,,,,,,,
 ",0,,,,,,,
"rt @ktnnews: thanks for watching #sundayedition with @ben_kitili only on  @ktnnews ,,,,,,,,
 ",0,,,,,,,
"dreaming of rising to the top? 10 things you must do ,,,,,,,,
 #sundaystandard ",0,,,,,,,
real madrid to offer £ 100m plus super star forward for eden hazard…  ,0,,,,,,,
"relief for medical schools as doctors call off strike ,,,,,,,,
 #sundaystandard ",0,,,,,,,
"the #tukuzadjbattle is on,,,,,,,,
vote for your favorite on the poll below.,,,,,,,,
#tukuza ",0,,,,,,,
"rt @ktnnews: desmus: at what point should a public servant,,0,,,,,,
"please support us,,,,,,,,
 #sundaystandard ",0,,,,,,,
"hope and anxiety as state plots to seize 77,,,,,,,,
 ",0,,,,,,,
rt @marksowiti: @ktnnews #healthdigest @drmercykorir can you believe that there are prominent & untouchables stealing donations meant for c…,0,,,,,,,
rt @ktnnews: mark bichachi: what kind of unscrupulous leaders do we have that are entangling themselves with unscrupulous deals #sundayedit…,0,,,,,,,
"poll petitions turn ugly as witch doctor tells court how he helped mca win seat ,,,,,,,,
 ",0,,,,,,,
"some man united fans hate him...,,,,,,,,
,,,,,,,,
arsenal to pay huge fee for ‘under fire’ man united defender…… ",0,,,,,,,
"send in your requests and @danthadeejay will play them.,,,,,,,,
#tukuza ",0,,,,,,,
"rt @ktnnews: steve: the lsk has a major role to play in the governance of this country #sundayedition @ktnnews @ben_kitili ,,,,,,,,
",0,,,,,,,
"don't you just love @joyceomondi?,,,,,,,,
she also has a beautiful song #jabali which she has performed live on @ktntukuza… ",0,,,,,,,
"arrest bashir if he comes to kenya,,,,,,,,
 #sundaystandard ",0,,,,,,,
"iranian plane crashes with around 60 passengers ,,,,,,,,
 #sundaystandard ",0,,,,,,,
"it's always a pleasure giving an opportunity to uprising stars on @ktntukuza ,,,,,,,,
god bless your ministry @garvey_royal… ",0,,,,,,,
"rt @ktnnews: desmus: the big question is,,0,,,,,,
"why lupita’s new film is a sensation among kenyans ,,,,,,,,
 ",0,,,,,,,
"rt @ktnnews: welcome to #sundayedition as @ben_kitili and today's panelists get to discuss matters regarding politics @ktnnews ,,,,,,,,
stream live…",0,,,,,,,
"your children learn by copying you! ,,,,,,,,
,,,,,,,,
#sundaystandard ",0,,,,,,,
"edu shadu sharing of god's doing on #mytestimony,,,,,,,,
we hope you will be challenged by his story.,,,,,,,,
#tukuza ",0,,,,,,,
"mbugua,,,,,,,,
 ",0,,,,,,,
liverpool eyeing kenyan midfielder as a replacement for emre can…  ,0,,,,,,,
"it is wonderful to see young people use their talents to serve god.,,,,,,,,
,,,,,,,,
#tukuza ",0,,,,,,,
"deloitte cautioned that nairobi risks facing water shortage ,,,,,,,,
 ",0,,,,,,,
"rt @ktnnews: cancer is one of the leading causes of death in kenya,,0,,,,,,
"rt @ktnnews: catch the repeat edition of #healthdigest with @drmercykorir as she talks about cancer only @ktnnews ,,,,,,,,
stream live via ",0,,,,,,,
"@djsadic and @antondiema are now live on @ktntukuza ,,,,,,,,
,,,,,,,,
where are you watching from?,,,,,,,,
#tukuza ",0,,,,,,,
"the tale of siaya mca accused of running his ward from germany ,,,,,,,,
 ",0,,,,,,,
rt @ktnnews: thankyou for watching #weekendexpress with @ashleymazuri @ktnnews ,0,,,,,,,
rt @ktnnews: chef samuel demonstrating the process of making the white chocolate #weekendexpress @ashleymazuri @ktnnews ,0,,,,,,,
"his allies had promised a ‘ruthless and tough’ president eager to leave a sound legacy ,,,,,,,,
 ",0,,,,,,,
"rt @ktnnews: chef samuel: there are challenges facing this industry including lack of equipment for making the chocolates in kenya,,,,,,,,
#weekend…",0,,,,,,,
"unmasked: the sh200b mystery investor,,,,,,,,
,,,,,,,,
#sundaystandard ",0,,,,,,,
"cs echesa says he cannot wait to prove his ‘enemies’ wrong ,,,,,,,,
 ",0,,,,,,,
"trouble began when mudavadi skipped the swearing in ,,,,,,,,
 ",0,,,,,,,
"rt @ktnnews: do you know how chocolates are made? join chef samuel as he takes you through this process,,,,,,,,
@ashleymazuri @ktnnews ,,,,,,,,
",0,,,,,,,
"people's assembly proposes a push for the creation of prime minister position ,,,,,,,,
 ",0,,,,,,,
"rt @ktnnews: welcome to another edition of #weekendexpress with @ashleymazuri on @ktnnews ,,,,,,,,
stream live via  ",0,,,,,,,
"for all car enthusiasts out there here are the top ten most expensive cars of 2017,,,,,,,,
 ",0,,,,,,,
"sheikh charged with terrorism denied bail,,,,,,,,
 ",0,,,,,,,
"kenya ships more goods to pakistan as ea market dips,,,,,,,,
 ",0,,,,,,,
"dp william ruto re-brands himself as he steps out to accommodate nasa top leadership,,,,,,,,
 ",0,,,,,,,
"uganda to widen relief fraud probe to u.n. staff,,,,,,,,
 ",0,,,,,,,
you only have one life to live! are you making it count? meet these incredible guests on #inspirationmonday on… ,0,,,,,,,
"cs farida karoney embroiled in land dispute,,,,,,,,
 ",0,,,,,,,
"do you see the light at the end of the tunnel? watch #inspirationmonday on @ktnlife_style #ktnlifeandstyle ,,,,,,,,
it all… ",0,,,,,,,
"revealed: how kcse candidates beat matiangi at his own game,,,,,,,,
 ",0,,,,,,,
"take a tour of kenya's most expensive and luxurious house worth 600 million shillings,,,,,,,,
 ",0,,,,,,,
"deliver or quit,,,,,,,,
 ",0,,,,,,,
"why dp ruto stopped attacking nasa leader raila odinga,,,,,,,,
 ",0,,,,,,,
"revealed: these are the world's strongest armies,,,,,,,,
 ",0,,,,,,,
"group still evaluating impact of tv switch-off ,,,,,,,,
 ",0,,,,,,,
"three suicide bombers kill 18 in nigeria's maiduguri: police ,,,,,,,,
 ",0,,,,,,,
"good news as struggling potato growers ink new deal ,,,,,,,,
 ",0,,,,,,,
"find out why nandi hills mp alfred keter is in hot water over 633 million forgery ,,,,,,,,
 ",0,,,,,,,
"no space? you can grow crops in buckets ,,,,,,,,
 ",0,,,,,,,
"less water,,,,,,,,
 ",0,,,,,,,
“it is now business unusual..this is not a platform for self-pandering and ego” find out details of president uhuru… ,0,,,,,,,
"ethiopia announces state of emergency,,,,,,,,
 ",0,,,,,,,
"teacher: my fruit farm is a romantic getaway ,,,,,,,,
 ",0,,,,,,,
"revealed: details of how al-shabaab planned and carried out attack in wajir county,,,,,,,,
 ",0,,,,,,,
"jubilee mps fire warning shots to government over miguna's deportation,,,,,,,,
 ",0,,,,,,,
"cost of power to go up,,,,,,,,
 ",0,,,,,,,
“we believe that there should be no political interference in the way  the media is run” media practitioner give th… ,0,,,,,,,
"president faults disciplined forces for ignoring nys,,,,,,,,
 ",0,,,,,,,
rt @gameyetu: veterans seal second stab at club games: at least 14 athletes return to commonwealth contest ,0,,,,,,,
rt @kadottee: @litiemam @humphreyolumasi @ktnkenya @ktn_rasharasha @emmanuelmwashu1 @sibuormartin @elikhumundu @khadeji nakuru kumewaka mot…,0,,,,,,,
rt @kadottee: @litiemam @humphreyolumasi @ktnkenya @ktn_rasharasha @emmanuelmwashu1 @sibuormartin @elikhumundu @khadeji 😀😀😀😀😀 mmmh age is j…,0,,,,,,,
rt @alumasajackson1: @edwinokwara inakubalika #ktnrasharasha,0,,,,,,,
rt @mutukumulwa2: @ktnkenya #ktnrasharasha live stream from simba cement process deptment night shift,0,,,,,,,
rt @kipnai_n: hiyo dance imeweza #ktnrasharasha fally ipupa anaheshima zake.,0,,,,,,,
"deliver or quit,,,,,,,,
 ",0,,,,,,,
rt @litiemam: @kadottee @ktnkenya @ktn_rasharasha @emmanuelmwashu1 @sibuormartin  @elikhumundu @khadeji #ktnrasharasha hao vijana wanaweza,0,,,,,,,
rt @litiemam: @humphreyolumasi @kadottee @ktnkenya @ktn_rasharasha @emmanuelmwashu1 @sibuormartin @mwalimuowenga  @elikhumundu @khadeji #kt…,0,,,,,,,
rt @edwinokwara: true #ktnrasharasha ,0,,,,,,,
rt @kadottee: @litiemam @humphreyolumasi @ktnkenya @ktn_rasharasha @emmanuelmwashu1 @sibuormartin @elikhumundu @khadeji zaiko langalanga 💃💃…,0,,,,,,,
"rt @togosso: @ktnkenya @ktn_rasharasha @sibuormartin @emmanuela,,,,,,,,
the show is 💯back with 🔥🔥 ,,,,,,,,
#ktnrasharasha",0,,,,,,,
"rt @mwalimuowenga: hapa rumba tu @marto_sibuor @emmanuelmwashu1 @ktnkenya @standardkenya  #ktnrasharasha ,,,,,,,,
#ktnrasharasha ,,,,,,,,
#ktnrasharasha ,,,,,,,,
#…",0,,,,,,,
"rt @realkarray: #ktnrasharasha ,,,,,,,,
kenyans pale kisumu hawaelewi maswali vile wako maji... lol. hali ya wakenya lakini,,0,,,,,,
rt @soulfoodmuziq: we lead others follow....#ktnrasharasha setting trends in the music game @emmanuelmwashu1 @zmurungu @ktnkenya,0,,,,,,,
rt @martinmutua09: hata mimi niko ndaaani kwa hii show bab kubwa. moto ezalakaka watu wangu!#ktnrasharasha,0,,,,,,,
rt @pkulutu: #ktnrasharasha nilikua nawamiss sana dj mato,0,,,,,,,
rt @mwanziajeffrey: nafurahia hiyo comeback baada ya mwaka moja na miezi sita zilizopita.bonga la show kwenye @ktnkenya kuvunjika miale ya…,0,,,,,,,
rt @derique_k: karibuni back to the screen @zmurungu @emmanuelmwashu1... streaming @ktnkenya #ktnrasharasha,0,,,,,,,
rt @donnpete4: @ktnkenya @emmanuelmwashu1 #ktnrasharasha papa honestly have missed ktnrasharasha thank you @ktnkenya welcome back so happy…,0,,,,,,,
"rt @thankgodnjugush: hakuna kulala....,,,,,,,,
#ktnrasharasha ........,,,,,,,,
@emmanuelmwashu1 ,,,,,,,,
@ktnkenya ,,,,,,,,
moto saana ",0,,,,,,,
rt @owily_moses: @realkarray ekotite tuko pamoja #ktnrasharasha,0,,,,,,,
"rt @jameskungungigi: @ktn_rasharasha ,,,,,,,,
wacha isemwe.. #ktnrasharasha imerudi na ukali.. kunengua tu.",0,,,,,,,
rt @pkulutu: #ktnrasharasha niko locked kabisa long time guyz,0,,,,,,,
rt @alumasajackson1: @ktnkenya @kadottee hapo vipi dancing floor kasambe hadi mida mida ya saa sita magwiji wa rhumba @emmanuelmwashu1 mfal…,0,,,,,,,
rt @africanrahman: wakazi wa kisumu wamejibamba kujibamba leo 😁 ndani ya #clubtheplace #ktnrasharasha @ktnkenya,0,,,,,,,
rt @realkarray: #ktnrasharasha me ntastart na request ya selfie by koffi olomide...ama 'loi' japokuwa ni ya kitambo kidogo.,0,,,,,,,
rt @cosmas_otimah: @marto_sibuor @emmanuelmwashu1 @ktnkenya @standardkenya show itaconfuse mosquito's haitanipata kwa kitanda nitakuwa kwa…,0,,,,,,,
rt @kalulutwelve: manix by ferre gola ikam thro #ktnrasharasha @ktnkenya,0,,,,,,,
rt @litiemam: @humphreyolumasi @kadottee @ktnkenya @ktn_rasharasha @emmanuelmwashu1 @sibuormartin  @elikhumundu @khadeji #ktnrasharasha wac…,0,,,,,,,
rt @mwalimuowenga: kisumu citi @humphreyolumasi @kadottee @ktnkenya @ktn_rasharasha @emmanuelmwashu1 @sibuormartin @elikhumundu @khadeji #k…,0,,,,,,,
rt @edwinokwara: hehehehe.... wacha tuwape habari. we're trending at number one... nayo nayo hadi  saa  sita  unusu.... #ktnrasharasha @ktn…,0,,,,,,,
"rt @begsenelvis: #ktnrasharasha karibuni sana hewani,,,0,,,,,
"rt @litiemam: @kadottee @ktnkenya @ktn_rasharasha @emmanuelmwashu1 @sibuormartin @elikhumundu @khadeji #ktnrasharasha kisumu wako maji,,0,,,,,,
rt @winstonekochupe: unaskiza rhumba hadi zinashika unaanza kufikiria mambo ya retirement na hauna kazi 😂😂#ktnrasharasha,0,,,,,,,
"why nairobi residents will remain thirsty till the year 2020,,,,,,,,
 ",0,,,,,,,
rt @kadottee: @litiemam @humphreyolumasi @ktnkenya @ktn_rasharasha @emmanuelmwashu1 @sibuormartin @elikhumundu @khadeji 😂😂😂😂😂kamyweso kames…,0,,,,,,,
rt @litiemam: @humphreyolumasi @kadottee @ktnkenya @ktn_rasharasha @emmanuelmwashu1 @sibuormartin @elikhumundu @khadeji #ktnrasharasha kisu…,0,,,,,,,
rt @mwalimuowenga: its big #ktnrasharasha  @ktnkenya @ktn_rasharasha @ktnrasharasha @emmanuelmwashu1,0,,,,,,,
rt @litiemam: lower karen ndani @kadottee @ktnkenya @ktn_rasharasha @emmanuelmwashu1 @sibuormartin  @elikhumundu @khadeji #ktnrasharasha🔥🔥🔥🔥,0,,,,,,,
rt @kadottee: @paullugai @ktnkenya @humphreyolumasi @ktn_rasharasha @emmanuelmwashu1 @sibuormartin @zmurungu @litiemam @elikhumundu @alumas…,0,,,,,,,
rt @nyambega_jared: @ktnkenya @emmanuelmwashu1 kimenuka tayari #ktnrasharasha,0,,,,,,,
rt @litiemam: @humphreyolumasi @kadottee @ktnkenya @ktn_rasharasha @emmanuelmwashu1 @sibuormartin show mzitooooo @elikhumundu @khadeji #ktn…,0,,,,,,,
rt @edwinokwara: fimbo ya rhumba.... #ktnrasharasha ,0,,,,,,,
rt @petttrizah: #ktnrasharasha tuned in the show is lit glad you guys are back to make my saturday evenings.,0,,,,,,,
rt @donnpete4: @ktnkenya #ktnrasharasha @emmanuelmwashu1 @djmartosibuor yawa come slowly papa!😊😊 fiiiire!!,0,,,,,,,
